index,Acc,PValue,FDR,candidate,S1,S2,S3,C1,C2,C3,mean_s,mean_c,Log2FC,Log10signal,-Log10PValue,Log10signal_Q,transcript_id,gene_id,transcript_mean,Intensity,Mol. weight [kDa],S1_copy_number,S2_copy_number,S3_copy_number,C1_copy_number,C2_copy_number,C3_copy_number,mean_s_cn,mean_c_cn
4412,4412_ENST00000475125__J3KSJ4_RARA,0.07586321938422384,0.10207577264459147,no,8271.79719601725,17337.655602359762,18988.553012795845,21564.795737402663,27610.611488826522,19416.353738739588,14866.00193705762,22863.92032165626,0.621056092801699,4.5766859103521655,1.1199687312201454,1,ENST00000475125,ENSG00000131759,0.621056092801699,40673000,21.351,3370,7189,7880,8957,11437,8033,6146,9475
4413,4413_ENST00000355849_O75525__KHDRBS3,0.3350188983503399,0.3880049661568171,no,324704.8780511961,357186.9978077866,363798.22376627167,369428.23157733027,358810.83703615103,353117.62983628386,348563.3665417515,360452.23281658837,0.04838713350699325,5.850655790388597,0.47493069380561737,21,ENST00000355849,ENSG00000131773,0.04838713350699325,346830000,38.799,33027,36981,37697,38315,37113,36479,35901,37302
4414,4414_ENST00000369258_Q86WJ1__CHD1L,0.01952768183742703,0.03043240634175109,med,595540.0701935034,548098.4070971874,547834.5461656277,529194.3435164172,512843.7288177827,513175.1521835296,563824.3411521062,518404.4081725765,-0.12116777657496629,6.034319066749793,1.7093493094499128,26,ENST00000369258,ENSG00000131778,-0.12116777657496629,1705700000,101.0,74975,70236,70261,67932,65654,65616,71824,66400
4415,4415_ENST00000369306_O96011_A0A024R4E7_PEX11B,0.7026733168702779,0.7416583675584245,no,729878.2358853864,744962.7787149467,737000.1738039119,730619.3613143823,757589.418818706,737482.3881578817,737280.3961347482,741897.05609699,0.009005618697174807,6.170020278055139,0.15324653793285611,29,ENST00000369306,ENSG00000131779,0.009005618697174807,6777000000,28.430999999999997,948891,985819,976097,968525,1001535,973765,970269,981275
4417,4417_ENST00000369298__E9PHH8_PIAS3,0.010690423491488014,0.01787079121656408,med,40202.67164455614,40438.482354646876,40357.28363207685,36551.4819208769,37208.4994877869,36589.7354295446,40332.81254375996,36783.23894606946,-0.1329054914928408,4.8871447846385605,1.971005090266113,3,ENST00000369298,ENSG00000131788,-0.1329054914928408,44827000,64.47,2925,2995,2991,2712,2753,2704,2970,2723
4418,4418_ENST00000254101_O43741__PRKAB2,0.06626174741705322,0.09030989136165682,low,419643.83489969705,459202.0707411995,459050.32193128276,481928.3172477454,464958.70251325425,477514.3041047844,445965.40919072647,474800.4412885946,0.09038946239448316,5.9641492037327115,1.1787371153363837,24,ENST00000254101,ENSG00000131791,0.09038946239448316,1162800000,30.302,141094,157154,157234,165220,158967,163061,151827,162416
4419,4419_ENST00000422285_P08559_A0A024RBX9_PDHA1,0.0004238424702639663,0.0011313268596241308,high,2550205.187554445,2594306.537562478,2547329.965806378,2858369.0179080334,2753979.176846715,2822473.3681903067,2563947.230307767,2811607.187648352,0.13302847863392497,6.730423262679159,3.372795527858464,42,ENST00000422285,ENSG00000131828,0.13302847863392497,11868000000,43.295,1049138,1086364,1067584,1199028,1152085,1179298,1067695,1176803
4421,4421_ENST00000340941_Q9HCC0_A0A140VK29_MCCC2,1.3959518776299555e-05,7.59871025457011e-05,high,1423727.9370362456,1408713.4492738086,1441604.735572487,1656993.5004626047,1673070.4962334966,1637991.528207681,1424682.0406275138,1656018.5083012609,0.21707882134084971,6.488649485961146,4.855129552801676,38,ENST00000340941,ENSG00000131844,0.21707882134084971,3385600000,61.332,205810,207281,212298,244239,245936,240486,208463,243553
4423,4423_ENST00000531964__A0A182DWI4_SELENOS,4.2183456417554554e-05,0.00017603480851171807,high,10972.51163834171,10794.951904924164,10146.238198609075,6909.171616397847,7017.961904073811,7104.282932863272,10637.900580624984,7010.472151111644,-0.6016299417670956,4.246704667445789,4.374857838025387,0,ENST00000531964,ENSG00000131871,-0.6016299417670956,19203000,18.541,5195,5203,4894,3336,3379,3417,5097,3377
4424,4424_ENST00000254190_Q86X52__CHSY1,8.967687149011949e-06,5.446411506763762e-05,high,317973.7131389512,318108.53126345994,325710.88267194864,393655.62051495566,398914.77355247684,391767.7698214893,320597.7090247866,394779.3879629739,0.3002825503383875,5.8545350319674725,5.047319551152127,21,ENST00000254190,ENSG00000131873,0.3002825503383875,827210000,91.78299999999999,32319,32911,33725,40798,41230,40442,32985,40823
4425,4425_ENST00000254193_P09661__SNRPA1,0.0005006665608659261,0.001299661111281125,high,2180143.8669629483,2220464.2065840582,2182091.937060758,2040549.9922844989,2005378.4148428522,1964707.0899305309,2194233.3368692547,2003545.1656859608,-0.1311619188258329,6.623019519130644,3.3004514138265115,41,ENST00000254193,ENSG00000131876,-0.1311619188258329,12474000000,28.415,1839351,1906864,1875478,1755417,1720450,1683502,1873897,1719789
4426,4426_ENST00000640494_Q15334__LLGL1,3.377408583500046e-05,0.0001482263061631105,high,1355092.4582033702,1335944.7340313524,1338793.6612658973,1540853.5204923986,1546230.5611795976,1507586.1765835776,1343276.9511668736,1531556.752751858,0.18924204365380717,6.458612727787647,4.471416397218969,37,ENST00000640494,ENSG00000284137,0.18924204365380717,4049200000,115.42,133409,133876,134274,154680,154796,150743,133853,153406
4428,4428_ENST00000254260_Q8IUC4__RHPN2,0.0048114918075722645,0.008908273637463321,high,69996.9867735215,80606.62800635741,77216.29110339338,95624.0208272807,87950.82912527614,90483.2579015183,75939.96862775744,91352.70261802505,0.26658800784830367,5.223476915814566,2.3177202493334814,7,ENST00000254260,ENSG00000131941,0.26658800784830367,187650000,76.992,8227,9644,9246,11461,10512,10802,9039,10925
4429,4429_ENST00000591243__K7EPS8_C19orf12,0.002576903652900164,0.0051737833031096315,high,54742.3951872237,66663.91997135244,61887.99231153454,78045.22494592071,76242.87663765963,81059.96656954271,61098.102490036894,78449.35605104102,0.36063402964132457,5.144721931461436,2.5889018188553914,6,ENST00000591243,ENSG00000131943,0.36063402964132457,129700000,11.056,37127,46021,42759,53972,52581,55835,41969,54129
4430,4430_ENST00000254286_Q9NZ32__ACTR10,0.0003393052270261252,0.000941355102900055,high,2047659.0628656624,2084647.7876773363,2048685.006943017,2247161.33346338,2217020.4253014335,2225116.5459429715,2060330.6191620054,2229766.101569262,0.11401651818888202,6.63246708351488,3.469409449959605,41,ENST00000254286,ENSG00000131966,0.11401651818888202,10444000000,46.306000000000004,868483,899980,885193,971833,956180,958501,884552,962171
4431,4431_ENST00000254301_P17931_A0A024R693_LGALS3,1.5199687736312365e-05,8.121091535950456e-05,high,4671896.881149337,4246971.086917549,4053613.4406855274,6521407.154287177,6463207.427925406,6692603.268966872,4324160.469584138,6559072.6170598185,0.6010717850892325,7.036757930574321,4.81816533414664,47,ENST00000254301,ENSG00000131981,0.6010717850892325,99493000000,26.151999999999997,13175400,12191197,11645879,18752769,18534670,19169107,12337492,18818848
4432,4432_ENST00000254322_P25685_Q6FHS4_DNAJB1,0.025458773848994885,0.03849500851856496,med,2673219.51756945,2367482.9340713616,2340245.515261048,2218652.3347569252,2195138.947600654,2232639.931613593,2460315.9889672864,2215477.071323724,-0.15122622300366018,6.669855282053008,1.5941625167640108,41,ENST00000254322,ENSG00000132002,-0.15122622300366018,16235000000,38.044000000000004,1968278,1774333,1755386,1665692,1643539,1669578,1832665,1659603
4433,4433_ENST00000393261_Q5XUX1__FBXW9,2.0416198166487898e-05,0.00010036092093381541,high,168065.27339136112,170987.9646072422,172405.39780055796,130604.87783787212,136564.0274263202,130305.03981516184,170486.21193305377,132491.3150264514,-0.3637572737643112,5.481410416358954,4.6900251275301255,11,ENST00000393261,ENSG00000132004,-0.3637572737643112,165070000,50.76,14553,15071,15209,11532,12026,11460,14944,11672
4434,4434_ENST00000254325_P22670__RFX1,0.004004764067896521,0.0076032751717051705,high,347118.33337926114,377508.5410593377,375125.43950223835,325633.7807968984,330446.6310870902,321559.5347432508,366584.10464694566,325879.98220907984,-0.16980349638763712,5.840397254581688,2.3974230643559755,21,ENST00000254325,ENSG00000132005,-0.16980349638763712,595940000,104.76,23006,25467,25328,22006,22271,21645,24600,21974
4438,4438_ENST00000254436_P19474__TRIM21,7.700795895677489e-05,0.00028193674196889615,high,926528.0477164924,962102.4030529325,971710.8823904875,1097859.4483415491,1116500.1298194665,1103429.8983577983,953447.1110533042,1105929.8255062713,0.21403502753476458,6.313735844668273,4.113464387134239,33,ENST00000254436,ENSG00000132109,0.21403502753476458,2719500000,54.169,182223,192603,194689,220163,223290,220407,189838,221286
4439,4439_ENST00000615587__A0A0B4J2G4_LRRC41,0.06574097449385509,0.08970671043697527,low,235702.7882886842,266485.3307301348,267769.9807295806,234478.62441629736,240106.09037225167,232683.27202097722,256652.6999161332,235755.9956031754,-0.12252297627488988,5.692325713598654,1.1821638625579056,17,ENST00000615587,ENSG00000132128,-0.12252297627488988,401790000,86.238,17992,20706,20823,18251,18638,18040,19840,18309
4440,4440_ENST00000314144_Q92526__CCT6B,0.1128978927554827,0.1454987449331895,no,79430.80095612917,43998.22421351767,46649.681330884974,40519.59790319227,43625.85568650528,39602.099052061385,56692.90216684394,41249.184213919645,-0.45880253663494813,4.990969351203557,0.9473141641264637,4,ENST00000314144,ENSG00000132141,-0.45880253663494813,24849000,57.821000000000005,2812,1586,1683,1463,1571,1424,2027,1486
4441,4441_ENST00000446256_Q7L2E3_A0A024R2T6_DHX30,9.870524878847733e-07,1.1585679682410016e-05,high,3981774.2697986006,3834615.033876964,3882974.053679951,3081812.2402420165,3053056.303595135,3076462.8684304836,3899787.7857851717,3070443.8040892114,-0.3449484203586571,6.843247208016748,6.005659752505004,44,ENST00000446256,ENSG00000132153,-0.3449484203586571,11037000000,133.94,379762,372266,377276,299706,296099,298005,376434,297936
4442,4442_ENST00000251849_P04049_L7RRS6_RAF1,8.713787132143783e-05,0.0003110849127789348,high,525489.1119010184,531665.2684769125,532581.6121656565,463255.4490913038,438555.65805106825,447842.07101985376,529911.9975145292,449884.3927207419,-0.2361984730405089,5.99113583509603,4.059793053588297,24,ENST00000251849,ENSG00000132155,-0.2361984730405089,831380000,73.051,49243,50713,50843,44265,41790,42623,50266,42892
4444,4444_ENST00000254521_P56937_A0A024R913_HSD17B7,0.01787243481045107,0.028175491673495315,med,274032.7500582603,286927.2293631301,284541.4590437081,306645.3148687986,294119.74632326415,303794.3133796902,281833.81282169954,301519.79152391764,0.09740799421424777,5.7659318855708905,1.7478162783442615,19,ENST00000254521,ENSG00000132196,0.09740799421424777,741260000,38.205999999999996,73528,78364,77778,83896,80249,82788,76556,82311
4445,4445_ENST00000647584_Q7L5Y1__ENOSF1,0.003557501911864744,0.006849625889894085,high,196527.61216552823,205622.54014439596,208850.46134031186,180732.32390291124,186519.16863366103,182517.33636927404,203666.87121674535,183256.2763019488,-0.15234871853990106,5.5876247119877975,2.4488548578460434,14,ENST00000647584,ENSG00000132199,-0.15234871853990106,315230000,49.786,25946,27632,28089,24330,25040,24473,27222,24614
4446,4446_ENST00000423813_P53365__ARFIP2,1.4700105882198762e-05,7.926605112704759e-05,high,824328.394071576,785485.5098366046,760329.5138599148,606179.1599495665,585370.386026841,597156.1986294521,790047.8059226986,596235.2482019531,-0.4060582866305627,6.141851914470326,4.832679537096107,28,ENST00000423813,ENSG00000132254,-0.4060582866305627,1775300000,33.782,252102,244518,236885,189030,182043,185482,244501,185518
4447,4447_ENST00000380034_Q9C035__TRIM5,0.004704997235241839,0.00873443301774722,high,585845.5633909964,594101.9371276917,621658.2967864316,646933.3521963579,669391.6286173048,650542.1433481813,600535.2657683733,655622.3747206148,0.12661612169514835,6.099044144256668,2.327440627437482,27,ENST00000380034,ENSG00000132256,0.12661612169514835,802360000,56.338,53586,55313,57927,60337,62261,60434,55608,61010
4448,4448_ENST00000379965_Q8IYM9__TRIM22,0.03923264182899802,0.056787250990630096,low,363055.2064317018,411013.62763216835,430861.6400699793,354889.6942296106,361153.33547880716,358654.84168986115,401643.4913779498,358232.6237994263,-0.1650187701200126,5.880742793753939,1.406352446570289,21,ENST00000379965,ENSG00000132274,-0.1650187701200126,678180000,56.946999999999996,45904,52897,55497,45754,46434,46057,51432,46081
4449,4449_ENST00000254605_O43159__RRP8,0.0013272803178663033,0.002948736489249737,high,503075.65657295333,453036.17196874705,447835.59095932764,393834.4592522286,381536.7037104466,392981.54270968284,467982.47316700936,389450.9018907861,-0.2650130400883826,5.933200384144678,2.877037345676647,23,ENST00000254605,ENSG00000132275,-0.2650130400883826,1273700000,50.714,118881,108971,107810,94897,91682,94317,111887,93632
4450,4450_ENST00000254624_Q14156__EFR3A,3.223379780532659e-05,0.00014346184178434988,high,764450.5579384444,823702.9724982915,837179.1046326305,1051371.896576301,1042956.5740616581,1062302.056691735,808444.2116897888,1052210.1757765647,0.3802027811646802,6.269665711359929,4.491688522637581,32,ENST00000254624,ENSG00000132294,0.3802027811646802,2065500000,92.92299999999999,73676,80807,82197,103321,102214,103983,78893,103172
4451,4451_ENST00000254630_Q96EY7__PTCD3,1.4819968724012548e-05,7.964493231934187e-05,high,2434115.5052555166,2337394.088710295,2331809.1579601793,1983005.9985854928,1943274.967758481,1976242.947958817,2367772.9173086635,1967507.9714342635,-0.26716124418320825,6.6370172412537745,4.829152712888614,41,ENST00000254630,ENSG00000132300,-0.26716124418320825,9243500000,78.54899999999999,533041,521013,520202,442790,432734,439538,524752,438354
4454,4454_ENST00000337109_Q9NZE8__MRPL35,0.004049933701900332,0.007674569313460864,high,804318.1988332081,854069.5610473063,882116.7678552591,763136.4517208956,748428.2524286284,762941.5252672643,846834.8425785912,758168.7431389295,-0.15956164944901757,6.205476006993597,2.392552086201262,30,ENST00000337109,ENSG00000132313,-0.15956164944901757,1181300000,21.514,221989,239935,248022,214764,210050,213862,236648,212892
4455,4455_ENST00000254654_Q9H0C8__ILKAP,0.07759784561119218,0.10411649438707588,no,844073.8233678587,830415.0995403755,826403.0642403206,851914.1048883385,859642.451746825,857415.1869284802,833630.6623828517,856323.9145212146,0.03874827269159162,6.227875031675788,1.1101503361149985,31,ENST00000254654,ENSG00000132323,0.03874827269159162,1834300000,42.906000000000006,172266,172509,171819,177284,178404,177724,172198,177804
4456,4456_ENST00000254663__A0A0A0MQU4_SCLY,0.058565504362735527,0.08091936577669998,low,734206.1407079342,772274.1921965302,806032.0734778222,730282.7236912802,716967.9535766771,733660.508237206,770837.4687940954,726970.3951683878,-0.08453008607586318,6.175456106439124,1.2323581122430225,29,ENST00000254663,ENSG00000132330,-0.08453008607586318,2447100000,48.148,200991,215192,224787,203847,199584,203982,213656,202471
4458,4458_ENST00000543796_P62826__RAN,0.03597632473216355,0.0525475552618776,low,8795728.262182152,8754835.608381206,8821842.58713666,8919213.824088722,9201115.97592134,9061566.948932124,8790802.152566673,9060632.249647396,0.043616908878115875,7.2516731183719045,1.4439832053614443,48,ENST00000543796,ENSG00000132341,0.043616908878115875,180880000000,24.423000000000002,29439546,29826602,30080009,30439631,31315979,30803412,29782052,30853007
4459,4459_ENST00000354209_Q13131__PRKAA1,0.004107194511365875,0.00777018490380693,high,1816192.5296503427,1762558.2707199506,1777821.6952031178,1900108.9838966138,1874815.9047444223,1886463.8789560688,1785524.165191137,1887129.5891990352,0.079845836800576,6.564979986432465,2.3864547290400613,39,ENST00000354209,ENSG00000132356,0.079845836800576,6961800000,65.52199999999999,423894,418732,422711,452197,444960,447178,421779,448111
4460,4460_ENST00000254691_Q9BX69__CARD6,0.001112371610409015,0.0025322460050961103,high,92703.72129897332,94599.32981519306,92956.28413153462,75903.36806893394,79032.99203079229,82838.4949420776,93419.77841523367,79258.28501393461,-0.237166272482839,5.237237169433256,2.953750103590727,7,ENST00000254691,ENSG00000132357,-0.237166272482839,606720000,116.47,22562,23435,23048,18837,19560,20477,23015,19624
4461,4461_ENST00000540393_Q684P5__RAP1GAP2,2.309953078961873e-05,0.00010993843077050906,high,297383.0694890886,350854.45312256523,339636.496456583,197196.0076577457,206611.9944228005,197453.76472068095,329291.3396894123,200420.58893374237,-0.7163338475389227,5.724039752956141,4.636396841646774,17,ENST00000540393,ENSG00000132359,-0.7163338475389227,137890000,77.89699999999999,8018,9628,9328,5422,5665,5407,8991,5498
4462,4462_ENST00000651024___CLUH,2.0356585285988952e-06,1.8753204322162123e-05,high,2483606.3698145333,2564773.178577308,2582650.181706016,2023823.310386616,2026715.1254639449,2038837.5167383866,2543676.576699286,2029791.9841963158,-0.32558336088028483,6.660245697988355,5.691295070924054,41,ENST00000651024,ENSG00000132361,-0.32558336088028483,5835400000,150.46,169914,178604,179999,141180,140996,141666,176172,141280
4463,4463_ENST00000406424_Q9BT40__INPP5K,0.001896153165941328,0.00396670499461775,high,860754.077719231,954788.499103627,922015.1136501686,1111219.7540084117,1080636.2970733747,1029801.0305946508,912519.2301576756,1073885.6938921458,0.2349135714945273,6.298067783109645,2.7221265844892777,33,ENST00000406424,ENSG00000132376,0.2349135714945273,1782600000,42.783,145658,164460,158948,191739,185953,176989,156355,184893
